customer_id,treatment,contract_value_per_month,contract_duration_months,feature_usage_count,days_since_last_login,api_calls_30d,seats_purchased,seats_active,support_tickets,csat_score,industry,company_size,integrations_enabled,onboarding_completed,churned
B2B01755,0,99,1,25,1,1533,5,4,2,95.37189909961191,Retail,11-50,3,1,0
B2B01756,0,199,10,17,15,126,10,7,0,82.69234713912269,Finance,1-10,2,1,0
B2B01757,0,99,11,23,0,297,5,4,3,53.128469652330125,Technology,1000+,3,0,0
B2B01758,0,199,10,23,16,135,50,29,1,90.22898804326896,Finance,51-200,1,1,0
B2B01759,0,199,19,24,9,433,25,19,1,89.45573123777812,Retail,11-50,1,0,0
B2B01760,0,199,20,22,11,3,10,4,2,96.77616237757572,Healthcare,201-1000,0,0,1
B2B01761,0,99,4,21,2,463,250,172,5,90.84618467677777,Technology,1000+,2,1,0
B2B01762,0,99,24,25,0,9,25,10,0,63.91865180234439,Finance,51-200,2,1,0
B2B01763,0,199,28,29,3,49,10,4,2,48.83047542232552,Retail,1-10,0,1,0
B2B01764,0,999,19,26,5,4,100,79,2,52.40046246946826,Healthcare,1000+,2,1,0
B2B01765,0,499,10,15,5,1082,5,4,2,91.48407964343906,Technology,1-10,1,1,0
B2B01766,0,499,10,25,8,30,5,4,2,70.57162654781952,Finance,11-50,0,0,0
B2B01767,0,999,31,35,2,19,50,48,0,48.478580504603805,Finance,51-200,3,1,0
B2B01768,0,199,4,25,3,63621,10,9,2,76.16530574177278,Other,11-50,0,1,0
B2B01769,0,99,6,29,4,1,10,6,5,91.9151549179345,Other,11-50,5,1,0
B2B01770,0,99,26,23,12,3249,25,19,1,87.59200985003729,Healthcare,11-50,2,1,0
B2B01771,0,199,2,15,7,0,10,5,0,89.75012623695787,Healthcare,11-50,1,1,0
B2B01772,0,499,8,23,5,1102,10,8,3,66.2035902400887,Other,11-50,0,1,0
B2B01773,1,999,10,25,18,135,50,26,1,82.36096822474741,Retail,11-50,2,0,0
B2B01774,0,499,10,21,12,47,10,7,0,80.21206290955305,Other,11-50,0,0,0
B2B01775,0,99,18,37,3,7,10,8,3,64.57395153095324,Other,11-50,1,1,0
B2B01776,0,499,1,26,18,6,5,2,1,84.33270677095156,Retail,51-200,3,1,0
B2B01777,0,499,3,29,5,4270,100,58,1,95.16663877779612,Healthcare,51-200,0,1,0
B2B01778,0,4999,5,31,10,769,5,2,3,97.2661721233006,Finance,201-1000,0,1,0
B2B01779,1,499,8,21,11,22,10,4,4,94.60316228376252,Healthcare,51-200,3,1,0
B2B01780,0,999,17,40,4,610,5,2,1,79.48555983382057,Retail,1-10,0,1,0
B2B01781,0,199,15,30,5,50,50,38,1,97.60919618056437,Finance,51-200,0,1,0
B2B01782,0,199,11,26,7,113,50,42,0,92.35418952776308,Technology,51-200,2,1,0
B2B01783,1,4999,5,21,1,5132,10,4,0,69.19985521729394,Technology,11-50,4,1,0
B2B01784,0,99,11,23,14,384,10,5,0,60.950250605168286,Healthcare,1-10,1,1,0
B2B01785,0,499,25,24,2,118,250,146,0,49.57904794143939,Healthcare,51-200,4,0,0
B2B01786,1,999,24,21,8,34,50,47,0,35.37960043292007,Finance,11-50,1,1,0
B2B01787,0,199,9,26,0,1043,5,3,1,85.00105262205354,Finance,1000+,1,1,0
B2B01788,0,1999,17,38,2,7,25,18,0,69.0092364718364,Technology,51-200,5,1,0
B2B01789,0,199,12,14,2,83,5,3,1,76.2112875255396,Healthcare,201-1000,5,0,0
B2B01790,1,499,7,30,0,10,5,4,0,74.883722326561,Finance,51-200,3,1,0
B2B01791,0,199,17,21,7,20592,5,2,1,98.68301507602887,Other,201-1000,1,1,0
B2B01792,0,199,13,23,13,491,25,10,2,79.14772272723549,Healthcare,201-1000,1,1,0
B2B01793,0,199,5,25,4,2077,25,22,3,79.32621437844377,Healthcare,11-50,3,1,0
B2B01794,0,99,26,28,24,2028,100,78,4,97.06072065432242,Finance,1-10,3,1,0
B2B01795,0,199,7,22,3,218,100,63,4,92.35627449018638,Retail,51-200,2,1,0
B2B01796,1,199,21,25,0,68,25,16,3,86.52818842226077,Technology,1-10,3,0,0
B2B01797,0,99,11,27,9,692,100,52,1,90.03465223023383,Technology,11-50,1,0,0
B2B01798,1,99,4,32,8,781,5,2,1,73.44390381862536,Retail,51-200,3,0,0
B2B01799,0,99,1,23,1,473,10,9,1,59.38610256618845,Healthcare,1-10,5,1,0
B2B01800,0,499,15,24,1,49,5,4,2,75.90507438841094,Technology,11-50,2,0,0
B2B01801,1,99,3,31,2,12049,10,4,2,58.59881538396032,Other,11-50,2,1,0
B2B01802,0,199,7,35,11,85,100,44,3,42.943672619327785,Healthcare,11-50,1,0,0
B2B01803,1,199,20,13,12,158,10,9,2,70.08286227744989,Technology,11-50,0,1,0
B2B01804,0,1999,6,23,1,12,5,2,4,95.60106712664421,Finance,11-50,3,0,1
B2B01805,1,1999,10,32,1,6253,5,2,3,91.62423533545915,Technology,51-200,1,1,0
B2B01806,0,199,11,26,2,249,5,2,3,62.84010476617211,Retail,1-10,2,1,0
B2B01807,0,99,10,22,0,166,25,18,0,72.86336639262848,Finance,11-50,3,1,0
B2B01808,0,1999,20,21,2,132,10,5,0,80.62912624065855,Other,51-200,0,1,0
B2B01809,0,999,9,18,5,16,10,8,2,81.03359119512582,Other,1-10,4,0,0
B2B01810,0,99,18,30,0,845,5,4,2,71.75857043781235,Other,1-10,1,1,0
B2B01811,0,99,7,23,7,1,10,8,2,78.46753912348127,Healthcare,51-200,2,0,0
B2B01812,0,199,26,24,2,11,5,3,3,82.01692732837833,Retail,51-200,2,0,0
B2B01813,1,499,13,18,3,243,5,4,2,75.82374716958043,Retail,11-50,0,1,0
B2B01814,0,99,13,15,5,11788,10,6,2,85.8292994034942,Healthcare,11-50,1,1,0
B2B01815,0,99,3,23,0,20,10,7,1,88.12017437398002,Technology,51-200,0,1,0
B2B01816,1,499,6,26,1,20,250,111,1,73.19085333551706,Healthcare,51-200,0,1,0
B2B01817,0,99,3,27,7,74,5,3,0,91.82463284812172,Other,1-10,2,1,0
B2B01818,0,499,7,13,0,1,10,5,1,92.74691607246575,Healthcare,11-50,1,1,0
B2B01819,0,999,6,24,6,186,100,70,0,71.91249778242133,Other,1-10,0,1,0
B2B01820,0,999,1,23,0,5798,250,185,3,92.14354242351092,Retail,1-10,0,1,0
B2B01821,0,1999,26,26,14,654,5,2,0,91.57772962435094,Other,1000+,1,1,0
B2B01822,0,999,2,21,10,2307,100,94,2,79.10595234907717,Retail,11-50,1,1,0
B2B01823,0,199,9,23,4,1,25,22,1,62.650063630701936,Retail,201-1000,1,0,0
B2B01824,0,999,11,28,19,503,5,3,6,93.88549262999949,Other,51-200,2,1,0
B2B01825,0,999,28,33,7,63,250,192,3,88.33640800593905,Other,11-50,4,1,0
B2B01826,1,999,9,23,12,214,50,48,2,88.62348568167965,Other,1-10,4,1,0
B2B01827,0,99,4,27,3,111,10,6,3,93.55493639474287,Retail,51-200,2,0,0
B2B01828,0,99,17,30,9,1017,5,4,3,83.35302629743829,Other,201-1000,2,1,0
B2B01829,0,499,10,21,4,39,10,5,3,78.73750807517766,Healthcare,1-10,3,0,0
B2B01830,1,199,11,30,20,553,25,19,0,80.41736134718698,Healthcare,201-1000,2,1,0
B2B01831,0,999,11,23,17,584,100,50,1,66.75548526146655,Finance,1-10,4,1,0
B2B01832,0,99,6,15,6,218,250,110,1,82.3385839513046,Retail,1-10,6,1,0
B2B01833,1,199,13,18,18,15,5,3,2,56.42988117725475,Finance,51-200,4,0,0
B2B01834,0,4999,11,20,0,176,25,16,5,77.82199371452162,Other,51-200,3,1,0
B2B01835,0,199,5,19,3,197,10,9,2,81.20220624144518,Healthcare,1000+,4,1,0
B2B01836,1,99,7,29,6,190,10,5,3,62.07570493692498,Healthcare,11-50,1,1,0
B2B01837,0,199,23,22,6,33,50,47,2,64.40169210070098,Technology,51-200,1,1,0
B2B01838,0,1999,12,16,0,39,10,6,1,91.68449837959174,Technology,1-10,1,1,0
B2B01839,0,99,22,22,28,835,50,40,2,68.08368780432428,Retail,11-50,2,0,0
B2B01840,0,1999,9,28,3,306,10,7,3,75.11857671864371,Finance,201-1000,4,1,0
B2B01841,0,999,33,27,3,66,5,4,1,60.19005722525785,Other,201-1000,2,1,0
B2B01842,0,99,7,22,20,1514,25,12,6,89.41526457586245,Finance,1-10,1,1,0
B2B01843,0,199,3,24,3,135,10,6,3,79.71768080567743,Other,201-1000,2,1,0
B2B01844,0,99,3,19,4,111,10,4,0,91.97238433572406,Healthcare,11-50,3,1,0
B2B01845,1,99,6,21,6,2199,25,20,1,97.69371533194466,Other,11-50,0,0,0
B2B01846,0,4999,9,22,9,22,5,3,5,84.54973024159551,Finance,201-1000,1,0,0
B2B01847,0,499,23,23,8,129,10,4,5,83.24634197641633,Retail,201-1000,3,1,0
B2B01848,0,99,11,16,21,3286,25,15,2,82.7292579501759,Technology,1-10,1,0,0
B2B01849,0,99,22,20,12,4792,10,4,2,81.91384473663283,Healthcare,51-200,2,1,0
B2B01850,0,199,14,21,10,72,10,8,0,95.83251336890977,Retail,11-50,2,1,0
B2B01851,1,199,6,25,3,723,5,4,0,78.72766509902218,Technology,51-200,3,0,0
B2B01852,1,199,4,18,9,87,5,4,0,92.59386721964779,Healthcare,11-50,4,0,0
B2B01853,0,499,4,24,0,6,5,2,3,95.88999676507335,Finance,201-1000,3,1,0
B2B01854,0,99,4,14,15,219,10,6,0,71.2397936414865,Healthcare,51-200,1,1,0
B2B01855,0,499,16,21,2,68,100,72,1,74.8183552981989,Technology,51-200,2,1,0
B2B01856,0,99,3,26,4,75,10,8,0,88.9936457792764,Healthcare,11-50,1,1,0
B2B01857,0,199,7,30,6,34,10,9,4,79.47687474311526,Technology,11-50,2,1,0
B2B01858,1,99,8,24,12,694,50,26,3,88.59484949402393,Other,1000+,1,0,0
B2B01859,0,199,15,21,3,32,10,4,4,91.30884419869527,Healthcare,1000+,4,1,0
B2B01860,0,999,13,26,8,974,10,8,0,92.67043579216178,Healthcare,11-50,3,1,0
B2B01861,0,199,24,34,7,1,5,2,0,66.27829046942259,Retail,11-50,4,0,0
B2B01862,0,999,8,26,0,122,100,51,1,60.300114700662874,Finance,51-200,1,1,0
B2B01863,0,99,22,25,16,65,10,4,2,61.84380748877847,Healthcare,11-50,2,1,0
B2B01864,0,199,23,43,7,3,5,4,2,88.11084052799886,Technology,1-10,2,1,0
B2B01865,0,99,7,28,1,419,5,4,1,79.52217085664365,Retail,1-10,4,1,0
B2B01866,0,199,3,23,5,38,5,2,1,94.7179255573741,Retail,201-1000,2,1,0
B2B01867,0,999,8,25,6,331,250,111,6,84.71065170314334,Finance,201-1000,0,1,0
B2B01868,1,999,25,18,3,111,25,12,2,84.57344537275966,Retail,51-200,4,1,0
B2B01869,0,99,8,25,7,8,5,3,2,62.670033840288056,Finance,1000+,3,1,0
B2B01870,0,99,9,22,6,3896,5,2,2,83.79415871178473,Retail,51-200,3,1,0
B2B01871,1,199,28,19,12,1018,10,5,2,73.64561851571511,Healthcare,1-10,2,0,0
B2B01872,0,99,5,24,3,442,10,7,3,75.48879370210815,Healthcare,51-200,4,0,0
B2B01873,0,999,6,26,6,8985,25,19,0,72.77956941447493,Other,1-10,2,0,0
B2B01874,0,499,4,28,7,20,100,85,1,69.82661622929223,Technology,1-10,2,1,0
B2B01875,0,99,5,42,1,30,50,30,2,83.70127625622274,Retail,51-200,4,1,0
B2B01876,1,4999,11,27,17,597,5,3,4,75.43467810433982,Technology,1000+,3,1,0
B2B01877,0,199,28,22,11,1690,10,6,2,88.6053392678773,Technology,1-10,0,1,0
B2B01878,0,4999,5,29,2,42,5,3,2,65.65235146950917,Other,11-50,2,1,0
B2B01879,0,499,7,22,0,2215,5,3,0,65.76967860601994,Other,51-200,2,1,0
B2B01880,0,99,17,32,13,133,10,8,2,86.76857157831098,Retail,1-10,2,1,0
B2B01881,1,99,10,24,3,96,50,31,2,82.18245722629257,Retail,11-50,0,1,0
B2B01882,0,999,6,27,1,11450,10,4,0,82.28213338287966,Technology,51-200,0,1,0
B2B01883,0,99,4,21,12,3,100,85,4,46.40418338947964,Other,201-1000,3,1,0
B2B01884,0,199,16,27,20,1524,50,31,1,90.23135918049464,Finance,51-200,1,1,0
B2B01885,0,999,8,31,4,255,5,4,3,59.87377615708785,Healthcare,51-200,0,1,0
B2B01886,0,199,6,23,19,81,50,39,3,66.28224871821298,Finance,201-1000,3,1,0
B2B01887,0,199,2,21,0,1723,100,92,1,76.74135055052945,Finance,11-50,3,1,0
B2B01888,0,999,3,20,2,16,25,16,0,86.15243473291768,Retail,1000+,2,0,0
B2B01889,0,199,11,22,5,2076,10,4,3,77.19696157047008,Finance,201-1000,2,1,0
B2B01890,1,199,7,28,3,78,5,2,2,92.91513265447622,Other,1000+,1,1,0
B2B01891,0,99,24,19,0,338,5,3,1,97.24935250889662,Retail,1-10,0,1,0
B2B01892,1,99,8,30,17,84,10,6,2,93.81338609499011,Technology,1-10,5,1,0
B2B01893,0,999,49,20,11,1519,10,8,1,91.76104752721346,Other,1000+,0,1,0
B2B01894,0,99,15,22,6,364,10,7,5,54.710413592432594,Technology,11-50,6,1,0
B2B01895,0,199,6,23,4,1572,10,6,3,91.17819747128554,Technology,201-1000,1,1,0
B2B01896,1,499,10,32,0,1536,5,2,2,82.28980712720059,Healthcare,1-10,0,0,0
B2B01897,0,99,4,20,0,105,5,3,3,53.022726355717985,Technology,51-200,6,1,0
B2B01898,0,499,14,24,19,10,25,23,2,77.69840193106302,Retail,201-1000,4,0,0
B2B01899,0,199,6,22,6,1,5,3,2,76.1055189984462,Retail,11-50,0,0,0
B2B01900,0,99,5,26,1,289,5,2,1,63.685002821680555,Retail,1000+,2,1,0
B2B01901,0,499,2,30,4,1628,50,32,4,61.82567819043449,Technology,11-50,1,1,0
B2B01902,0,199,4,21,1,100,50,27,2,76.85674935662573,Other,1-10,0,1,0
B2B01903,0,499,7,13,6,118,10,5,5,88.0344491844056,Technology,11-50,3,0,0
B2B01904,1,4999,7,25,14,510,25,17,4,88.556116148575,Finance,11-50,3,1,0
B2B01905,0,499,11,24,1,88,50,27,0,73.34792492349195,Healthcare,51-200,1,1,0
B2B01906,0,199,10,37,3,25,25,17,1,89.17817164765707,Healthcare,11-50,4,0,0
B2B01907,0,199,11,17,35,146,25,19,6,56.38788868971369,Technology,201-1000,3,1,0
B2B01908,0,99,1,28,4,109,5,3,5,76.13290091376106,Other,1000+,3,1,0
B2B01909,0,499,8,27,4,128,50,20,0,68.65194085154442,Other,11-50,1,1,0
B2B01910,0,499,1,32,0,30,10,7,0,87.75109918975902,Technology,51-200,3,0,0
B2B01911,0,499,12,23,1,28,25,12,3,93.6570479827617,Technology,11-50,3,1,0
B2B01912,0,999,18,21,17,26,50,28,2,78.10467408702486,Other,1000+,0,0,0
B2B01913,0,99,4,21,6,26,10,4,0,56.960941102109345,Finance,51-200,1,1,0
B2B01914,0,199,19,19,22,6981,10,9,5,60.1503684849674,Other,1-10,2,0,0
B2B01915,0,499,5,26,6,2597,5,4,0,84.93493086690404,Healthcare,51-200,3,1,0
B2B01916,1,199,2,20,9,4,100,65,1,59.65404991571776,Other,1-10,2,1,0
B2B01917,1,1999,8,27,6,462,250,249,1,56.58203224326942,Technology,1-10,3,1,0
B2B01918,0,99,19,17,5,810,5,4,0,48.396350490171685,Retail,1-10,2,1,0
B2B01919,0,199,5,23,10,17,10,9,0,82.05170493254147,Other,1-10,1,1,0
B2B01920,0,499,6,26,2,60934,5,3,1,91.4570347489186,Healthcare,1-10,2,0,0
B2B01921,0,99,35,31,2,4341,50,38,0,83.05819174570554,Finance,201-1000,0,0,0
B2B01922,1,99,3,28,6,1932,250,169,0,69.34446612094646,Healthcare,201-1000,3,0,1
B2B01923,0,1999,6,16,0,172,50,32,0,62.558935242567536,Other,11-50,1,1,0
B2B01924,0,999,30,20,3,94,5,2,0,64.79210672091206,Technology,1-10,3,1,0
B2B01925,0,499,2,26,12,14,5,2,0,72.61329419247235,Finance,51-200,1,1,0
B2B01926,0,99,28,29,3,63,5,2,0,80.59162565825153,Technology,1-10,2,0,0
B2B01927,0,99,29,33,1,108,100,92,0,90.66359069601336,Finance,201-1000,5,1,0
B2B01928,1,999,13,28,5,78,50,31,3,76.55487979738295,Retail,51-200,1,1,0
B2B01929,1,199,10,20,4,420,5,3,2,70.61752314166503,Healthcare,201-1000,1,1,0
B2B01930,0,999,17,26,7,333,100,91,1,61.752395911282434,Healthcare,1-10,1,0,0
B2B01931,1,199,36,27,5,46,5,4,2,76.0850792009334,Healthcare,201-1000,2,1,0
B2B01932,0,99,18,14,4,278,5,3,0,83.29161169358335,Other,51-200,3,1,0
B2B01933,0,999,4,24,4,199,100,59,0,69.27900826395764,Other,51-200,0,1,0
B2B01934,1,199,34,23,2,1874,10,4,0,63.19229790680445,Finance,51-200,1,1,0
B2B01935,1,99,21,21,0,671,5,3,4,92.5931245160514,Technology,51-200,0,1,0
B2B01936,0,999,13,30,16,4,10,6,0,98.1458058611416,Finance,1-10,2,1,0
B2B01937,0,199,13,23,0,19,50,26,1,94.13739936315787,Technology,11-50,2,1,0
B2B01938,0,199,9,28,4,619,5,2,3,88.08692023953367,Finance,201-1000,0,1,0
B2B01939,0,999,12,24,6,1085,5,4,0,71.26081236437739,Finance,1-10,4,0,0
B2B01940,0,99,7,29,16,28,5,3,0,70.58850989462691,Healthcare,1000+,7,1,0
B2B01941,0,4999,1,24,0,29,5,3,2,88.49373689806079,Retail,11-50,2,1,0
B2B01942,1,99,5,26,0,35,250,127,3,89.16536367235511,Technology,1-10,2,1,0
B2B01943,0,999,9,29,0,183,10,5,2,49.31271920378119,Other,1000+,0,1,0
B2B01944,0,999,11,28,10,280,10,7,1,47.9854808601646,Healthcare,51-200,0,0,0
B2B01945,0,499,1,31,31,3,25,24,0,93.16425143610944,Technology,1-10,0,1,0
B2B01946,0,999,4,21,13,67,10,7,1,54.45948971442277,Retail,11-50,0,1,0
B2B01947,1,199,7,30,30,40,10,9,0,54.50659075632459,Finance,11-50,4,0,0
B2B01948,0,99,1,20,2,18,100,61,1,62.86632910546057,Retail,1-10,3,1,0
B2B01949,0,499,19,24,12,294,5,3,3,79.90109242932895,Healthcare,1-10,6,0,0
B2B01950,0,199,28,20,4,79,10,5,3,80.10829269756665,Technology,1000+,3,1,0
B2B01951,0,499,7,19,14,14,5,2,4,86.58454386710751,Technology,11-50,2,0,1
B2B01952,0,99,7,25,12,163,10,6,0,92.11673580667863,Retail,51-200,3,1,0
B2B01953,0,499,32,20,3,16,25,12,0,71.36359891892917,Other,51-200,6,1,0
B2B01954,0,499,8,25,4,231,10,4,1,80.19074577270854,Finance,51-200,4,1,0
B2B01955,0,199,15,23,19,0,50,25,3,91.15872409476215,Finance,1-10,4,1,0
B2B01956,1,499,7,28,17,228,5,4,3,69.89635220145134,Other,11-50,1,1,0
B2B01957,0,99,15,22,4,2,100,89,1,49.58999190630056,Other,51-200,4,1,0
B2B01958,0,999,15,17,11,3,10,9,0,88.67868184689466,Other,1-10,1,0,0
B2B01959,0,199,6,26,1,1091,5,3,0,88.4661695374311,Other,1-10,2,0,0
B2B01960,0,1999,26,24,3,7,5,3,1,89.86715907099196,Other,1000+,4,0,0
B2B01961,0,99,17,20,0,112,25,12,5,83.20111603062021,Other,1-10,1,1,0
B2B01962,0,1999,24,25,1,35,10,7,4,78.63992236007508,Retail,1000+,1,1,0
B2B01963,0,199,11,28,3,8,5,4,1,72.60275216592093,Retail,11-50,1,1,0
B2B01964,1,99,10,15,27,992,5,4,1,61.420336438336975,Other,11-50,3,1,0
B2B01965,0,99,31,17,0,6,10,8,5,61.21289651483496,Healthcare,51-200,1,1,0
B2B01966,0,999,17,18,18,89,5,4,1,92.48742352352741,Healthcare,11-50,2,0,0
B2B01967,0,99,3,17,4,267,5,2,4,49.4409094466025,Other,11-50,4,0,0
B2B01968,0,99,17,21,4,4,5,3,0,78.31468781860585,Other,1-10,4,1,0
B2B01969,0,499,16,23,9,5255,10,8,0,80.28779644034789,Retail,51-200,2,1,0
B2B01970,1,99,7,21,0,775,5,3,1,74.06232050760964,Retail,201-1000,0,0,0
B2B01971,0,99,20,29,6,57,5,2,3,64.51529060158198,Finance,11-50,2,1,0
B2B01972,0,199,6,32,6,9,10,8,0,85.84594984088208,Retail,51-200,3,1,0
B2B01973,0,499,5,23,3,101,10,6,2,77.52164392017245,Technology,11-50,2,1,0
B2B01974,1,199,11,21,8,61,10,6,0,81.37439325760455,Other,1000+,0,1,0
B2B01975,0,199,13,24,2,745,10,7,2,89.72470306844123,Finance,1-10,0,1,0
B2B01976,0,99,10,22,4,25,10,9,0,86.46691088378367,Technology,1-10,1,0,0
B2B01977,0,1999,33,22,8,1246,5,4,3,69.17456694233181,Other,1-10,3,1,0
B2B01978,1,99,4,32,2,2101,5,3,0,89.14316463300396,Finance,51-200,1,1,0
B2B01979,0,499,4,16,15,0,10,4,0,82.3761155744612,Technology,51-200,0,0,0
B2B01980,0,999,21,27,23,392,5,4,0,79.8365662042724,Retail,51-200,3,1,0
B2B01981,0,999,2,19,0,5,100,97,1,50.953777421382085,Other,51-200,2,1,0
B2B01982,0,199,11,30,15,14,5,4,2,67.18274873195867,Healthcare,11-50,2,1,0
B2B01983,0,99,10,29,3,96,5,2,1,58.795422414054634,Other,51-200,2,1,0
B2B01984,0,99,12,27,3,35,25,11,3,76.48794557396211,Finance,51-200,2,1,0
B2B01985,1,99,2,29,1,65,5,3,0,87.49001949737688,Technology,51-200,1,1,0
B2B01986,0,499,7,16,0,2,5,4,2,74.5331227281772,Healthcare,11-50,2,1,0
B2B01987,0,199,11,18,0,397,5,4,0,67.05679336234185,Healthcare,1-10,4,1,0
B2B01988,0,199,11,29,13,868,10,8,0,76.63488964971985,Technology,51-200,1,0,0
B2B01989,0,199,11,30,1,19,5,3,5,96.3859090894821,Retail,51-200,1,1,0
B2B01990,0,199,18,23,20,32,5,4,2,61.90791782861182,Finance,51-200,2,0,0
B2B01991,0,99,6,28,4,21,10,9,2,92.30882777060752,Retail,11-50,1,0,0
B2B01992,0,99,14,28,2,22,5,4,1,64.57564019904058,Finance,1000+,1,0,0
B2B01993,0,499,2,17,14,512,25,14,1,61.11467091677283,Finance,1-10,4,0,0
B2B01994,1,999,2,28,12,758,10,8,0,82.27986747981613,Technology,11-50,0,1,0
B2B01995,0,99,6,22,0,62,10,7,0,76.54385981569412,Technology,1-10,2,0,0
B2B01996,1,99,7,31,18,169,5,3,1,97.53287909692055,Finance,51-200,4,1,0
B2B01997,0,99,8,22,2,10,10,4,5,71.46031742903925,Healthcare,11-50,4,1,0
B2B01998,0,199,20,29,3,9,25,18,4,56.23087836388445,Retail,201-1000,3,1,0
B2B01999,0,499,14,25,1,925,50,26,5,47.125806910351926,Technology,11-50,3,1,0
B2B02000,0,999,8,32,8,43,5,4,3,92.34463295130215,Retail,51-200,3,1,0
B2B02001,0,199,7,19,0,39,10,5,1,85.38992923194498,Retail,11-50,1,0,0
B2B02002,0,199,18,21,13,593,50,35,4,55.70119371878079,Finance,51-200,0,0,0
B2B02003,0,1999,5,21,2,54,10,7,2,86.5338001202271,Retail,1000+,1,1,0
B2B02004,0,99,10,29,0,103,25,10,1,74.70582823403656,Finance,11-50,1,1,0
B2B02005,0,99,10,24,4,70,5,2,0,56.825706309386604,Retail,201-1000,6,1,0
B2B02006,0,99,21,26,1,2386,5,2,1,94.22946215226028,Finance,11-50,1,1,0
B2B02007,0,199,13,22,4,819,10,6,4,90.71837981473367,Finance,1000+,3,1,0
B2B02008,0,99,7,35,2,24,10,5,0,49.56536743585434,Healthcare,11-50,1,0,0
B2B02009,0,999,6,32,10,16,25,16,2,94.49552536378945,Finance,201-1000,3,1,0
B2B02010,0,199,10,18,1,44,5,3,4,84.96049209259007,Other,11-50,1,1,0
B2B02011,0,99,19,24,7,18,25,18,3,70.20372553028734,Other,1-10,3,0,0
B2B02012,0,99,3,22,0,376,5,4,0,84.10079018546939,Healthcare,201-1000,1,1,0
B2B02013,0,999,11,24,5,15,250,136,0,67.37053344335187,Other,11-50,2,1,0
B2B02014,0,99,10,25,13,387,5,4,0,68.39513822168914,Other,1-10,1,0,0
B2B02015,1,199,10,26,9,64,5,4,5,80.12152723330497,Other,51-200,4,1,0
B2B02016,0,99,11,24,2,154,5,3,2,84.54214103247723,Other,51-200,5,1,0
B2B02017,0,99,14,26,1,360,5,3,1,77.35778324478537,Retail,1000+,3,1,0
B2B02018,0,99,7,27,4,8366,10,7,2,70.10091703119548,Other,201-1000,2,1,0
B2B02019,0,199,23,18,14,71,5,3,2,56.06326802658845,Retail,11-50,0,1,0
B2B02020,0,499,2,24,2,533,50,29,0,74.85617468253119,Healthcare,11-50,4,1,0
B2B02021,0,99,8,22,1,338,5,2,5,96.77165663086876,Healthcare,11-50,0,0,0
B2B02022,0,499,12,28,1,51,5,4,0,90.8423602158302,Technology,11-50,4,0,0
B2B02023,1,499,52,28,9,27,100,42,2,87.02603324958027,Finance,51-200,1,1,0
B2B02024,0,99,32,20,4,22,5,3,0,91.05920267701104,Technology,11-50,1,1,0
B2B02025,1,199,17,27,9,5,5,4,2,83.43218540435267,Other,201-1000,1,1,0
B2B02026,1,199,12,40,12,135,25,23,1,73.47509021013148,Other,1-10,2,1,0
B2B02027,0,99,29,28,12,623,50,34,1,91.00082475996871,Technology,11-50,1,0,0
B2B02028,0,99,4,21,16,466,5,3,4,83.4509763116422,Technology,11-50,2,1,0
B2B02029,1,1999,10,29,21,210,10,4,2,54.102895317393894,Healthcare,201-1000,4,1,0
B2B02030,0,99,1,29,18,453,5,4,1,89.05970370826809,Technology,1000+,1,1,0
B2B02031,0,99,23,15,2,69969,5,2,0,92.11169883490086,Healthcare,51-200,1,1,0
B2B02032,1,99,16,24,3,80,5,4,2,75.75296202797622,Healthcare,51-200,1,1,0
B2B02033,0,199,10,24,12,10,10,5,0,76.44495602000674,Finance,51-200,3,1,0
B2B02034,1,499,10,34,0,98,5,3,0,76.99540476088504,Retail,51-200,0,1,0
B2B02035,0,99,8,23,2,406,5,4,3,50.06227405760666,Technology,1000+,1,1,0
B2B02036,0,499,4,20,5,3235,250,153,0,80.74818055906515,Healthcare,51-200,2,0,0
B2B02037,0,199,29,28,5,860,10,9,0,65.37198275757343,Retail,11-50,1,1,0
B2B02038,0,199,6,25,7,2081,50,28,0,76.06945338150362,Healthcare,11-50,1,1,0
B2B02039,0,499,2,25,3,322,5,3,4,88.6128788643648,Retail,11-50,4,0,0
B2B02040,0,999,12,26,3,7,50,45,1,95.13887210883654,Healthcare,11-50,2,1,0
B2B02041,0,199,15,31,2,97,5,3,1,91.81637807418625,Healthcare,1-10,2,1,0
B2B02042,0,199,16,24,16,45,10,4,1,66.89380877635092,Other,11-50,0,1,0
B2B02043,1,499,1,30,23,145,5,3,1,58.95298866885853,Retail,11-50,1,1,0
B2B02044,0,999,15,20,0,2,10,9,3,68.90887375357383,Technology,1-10,2,1,0
B2B02045,0,199,12,37,3,115,50,46,0,89.95986451826582,Healthcare,1-10,4,1,0
B2B02046,0,99,5,23,8,550,5,3,4,67.7790253363352,Finance,11-50,4,0,0
B2B02047,0,199,9,26,0,121,25,13,3,81.97023554880045,Technology,201-1000,5,1,0
B2B02048,0,199,4,25,1,521,5,4,2,86.70683917797507,Technology,11-50,1,1,0
B2B02049,0,99,4,23,19,58,50,44,0,67.2305828474154,Finance,11-50,2,1,0
B2B02050,0,99,7,31,2,399,50,22,2,83.12915734349589,Healthcare,51-200,2,1,0
B2B02051,0,499,2,25,0,150,25,22,1,69.86334181308315,Other,1-10,2,1,0
B2B02052,0,199,14,18,9,63,5,3,2,74.32424607300399,Finance,51-200,2,1,0
